root@vmi2735602:/opt/trading-bot-v91# docker-compose logs trading-bot
trading-bot-v91  | INFO:binance_handler:Successfully connected to Binance Futures (testnet=True)
trading-bot-v91  | INFO:mode_manager:📉 Weak institutional flow (0.00) - reduced position size
trading-bot-v91  | INFO:mode_manager:📊 Trade parameters for emergency mode: {'leverage': 1, 'position_size_multiplier': 0.2, 'stop_loss_multiplier': 0.5, 'emergency_mode': True, 'risk_percent': 0.25}
trading-bot-v91  | ERROR:__main__:💥 Error handling signal: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | INFO:__main__:✅ Completed diagnostic trace: 33216b42-8fbf-4559-95db-6e9e830b7213
trading-bot-v91  | ERROR:webhook:Failed to process alert: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  |
trading-bot-v91  | During handling of the above exception, another exception occurred:
trading-bot-v91  |
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/webhook.py", line 512, in process_alert_async
trading-bot-v91  |     decision = await bot.handle_signal(alert_dict)
trading-bot-v91  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  |   File "/app/main.py", line 880, in handle_signal
trading-bot-v91  |     await self.discord.send_error_notification(f"Signal handling error: {e}")
trading-bot-v91  |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | TypeError: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | ERROR:__main__:Error in pattern detection: name 'DecisionTrace' is not defined
trading-bot-v91  | INFO:database:Diagnostic cleanup: 0 traces, 0 params, 0 pine logs, 0 SHAP, 0 patterns, 0 health records
trading-bot-v91  | ERROR:__main__:Error in pattern detection: name 'DecisionTrace' is not defined
trading-bot-v91  | INFO:database:Diagnostic cleanup: 0 traces, 0 params, 0 pine logs, 0 SHAP, 0 patterns, 0 health records
trading-bot-v91  | INFO:     172.21.0.5:36588 - "POST /webhook/tradingview HTTP/1.1" 200 OK
trading-bot-v91  | WARNING:webhook:⚠️ High latency detected: 2904ms for ETHUSDT.P
trading-bot-v91  | INFO:__main__:🔍 Created diagnostic trace: 4ddc99f5-a310-4d5b-8f5f-491071d9f5e6
trading-bot-v91  | WARNING:__main__:⚠️ M5 Latency warning: 2924ms for ETHUSDT.P
trading-bot-v91  | ERROR:__main__:🚨 M5 CRITICAL latency: 2924ms for ETHUSDT.P
trading-bot-v91  | INFO:httpx:HTTP Request: POST https://discord.com/api/webhooks/1402990543935373312/J4lKYN25YPPmfU35FPscvggZiZV81LSgUgoRoDdwgE_5dbb5mHU-SvlxW7CxG7Kg7y4T?wait=true "HTTP/1.1 200 OK"
trading-bot-v91  | INFO:__main__:📡 Received signal for ETHUSDT.P - sell [Trace: 4ddc99f5-a310-4d5b-8f5f-491071d9f5e6]
trading-bot-v91  | INFO:mode_manager:📉 Weak institutional flow (0.00) - reduced position size
trading-bot-v91  | INFO:mode_manager:📊 Trade parameters for emergency mode: {'leverage': 1, 'position_size_multiplier': 0.2, 'stop_loss_multiplier': 0.5, 'emergency_mode': True, 'risk_percent': 0.25}
trading-bot-v91  | ERROR:__main__:💥 Error handling signal: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | INFO:__main__:✅ Completed diagnostic trace: 4ddc99f5-a310-4d5b-8f5f-491071d9f5e6
trading-bot-v91  | ERROR:webhook:Failed to process alert: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  |
trading-bot-v91  | During handling of the above exception, another exception occurred:
trading-bot-v91  |
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/webhook.py", line 512, in process_alert_async
trading-bot-v91  |     decision = await bot.handle_signal(alert_dict)
trading-bot-v91  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  |   File "/app/main.py", line 880, in handle_signal
trading-bot-v91  |     await self.discord.send_error_notification(f"Signal handling error: {e}")
trading-bot-v91  |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | TypeError: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | ERROR:__main__:Error in pattern detection: name 'DecisionTrace' is not defined
trading-bot-v91  | INFO:database:Diagnostic cleanup: 0 traces, 0 params, 0 pine logs, 0 SHAP, 0 patterns, 0 health records
trading-bot-v91  | INFO:discord.gateway:Shard ID None has successfully RESUMED session 9ceb0706e3a545f90fc2a2c98fba3cd5.
trading-bot-v91  | INFO:     172.21.0.5:36592 - "POST /webhook/tradingview HTTP/1.1" 200 OK
trading-bot-v91  | WARNING:webhook:⚠️ High latency detected: 2735ms for ETHUSDT.P
trading-bot-v91  | INFO:__main__:🔍 Created diagnostic trace: 36ada251-4c59-4e60-aa1c-3ffeddedfc4c
trading-bot-v91  | WARNING:__main__:⚠️ M5 Latency warning: 2756ms for ETHUSDT.P
trading-bot-v91  | ERROR:__main__:🚨 M5 CRITICAL latency: 2756ms for ETHUSDT.P
trading-bot-v91  | INFO:httpx:HTTP Request: POST https://discord.com/api/webhooks/1402990543935373312/J4lKYN25YPPmfU35FPscvggZiZV81LSgUgoRoDdwgE_5dbb5mHU-SvlxW7CxG7Kg7y4T?wait=true "HTTP/1.1 200 OK"
trading-bot-v91  | INFO:__main__:📡 Received signal for ETHUSDT.P - sell [Trace: 36ada251-4c59-4e60-aa1c-3ffeddedfc4c]
trading-bot-v91  | INFO:mode_manager:📉 Weak institutional flow (0.00) - reduced position size
trading-bot-v91  | INFO:mode_manager:📊 Trade parameters for emergency mode: {'leverage': 1, 'position_size_multiplier': 0.2, 'stop_loss_multiplier': 0.5, 'emergency_mode': True, 'risk_percent': 0.25}
trading-bot-v91  | ERROR:__main__:💥 Error handling signal: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | INFO:__main__:✅ Completed diagnostic trace: 36ada251-4c59-4e60-aa1c-3ffeddedfc4c
trading-bot-v91  | ERROR:webhook:Failed to process alert: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  |
trading-bot-v91  | During handling of the above exception, another exception occurred:
trading-bot-v91  |
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/webhook.py", line 512, in process_alert_async
trading-bot-v91  |     decision = await bot.handle_signal(alert_dict)
trading-bot-v91  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  |   File "/app/main.py", line 880, in handle_signal
trading-bot-v91  |     await self.discord.send_error_notification(f"Signal handling error: {e}")
trading-bot-v91  |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | TypeError: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | INFO:database:Cleaned up 0 alerts and 0 performance records
trading-bot-v91  | INFO:__main__:🧹 Cleanup completed. Removed 0 expired position guards
trading-bot-v91  | INFO:httpx:HTTP Request: POST https://discord.com/api/webhooks/1405478101642903593/PV6Hp9LHUOQ0m0mwkp74olG5-D_IPlWC_Kq52gO-NJZUWqHdKBZEwbAj7B_nPVPXqlK0?wait=true "HTTP/1.1 200 OK"
trading-bot-v91  | ERROR:__main__:Error in pattern detection: name 'DecisionTrace' is not defined
trading-bot-v91  | INFO:database:Diagnostic cleanup: 0 traces, 0 params, 0 pine logs, 0 SHAP, 0 patterns, 0 health records
trading-bot-v91  | INFO:     172.21.0.5:36596 - "POST /webhook/tradingview HTTP/1.1" 200 OK
trading-bot-v91  | INFO:__main__:🔍 Created diagnostic trace: d55fb80c-afcc-47fc-8987-40cd53863aa0
trading-bot-v91  | WARNING:__main__:⚠️ M5 Latency warning: 808ms for ETHUSDT.P
trading-bot-v91  | INFO:__main__:📡 Received signal for ETHUSDT.P - sell [Trace: d55fb80c-afcc-47fc-8987-40cd53863aa0]
trading-bot-v91  | INFO:mode_manager:📉 Weak institutional flow (0.00) - reduced position size
trading-bot-v91  | INFO:mode_manager:📊 Trade parameters for emergency mode: {'leverage': 1, 'position_size_multiplier': 0.2, 'stop_loss_multiplier': 0.5, 'emergency_mode': True, 'risk_percent': 0.25}
trading-bot-v91  | ERROR:__main__:💥 Error handling signal: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | INFO:__main__:✅ Completed diagnostic trace: d55fb80c-afcc-47fc-8987-40cd53863aa0
trading-bot-v91  | ERROR:webhook:Failed to process alert: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  |
trading-bot-v91  | During handling of the above exception, another exception occurred:
trading-bot-v91  |
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/webhook.py", line 512, in process_alert_async
trading-bot-v91  |     decision = await bot.handle_signal(alert_dict)
trading-bot-v91  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  |   File "/app/main.py", line 880, in handle_signal
trading-bot-v91  |     await self.discord.send_error_notification(f"Signal handling error: {e}")
trading-bot-v91  |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | TypeError: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | ERROR:__main__:Error in pattern detection: name 'DecisionTrace' is not defined
trading-bot-v91  | INFO:database:Diagnostic cleanup: 0 traces, 0 params, 0 pine logs, 0 SHAP, 0 patterns, 0 health records
trading-bot-v91  | INFO:     172.21.0.5:36600 - "POST /webhook/tradingview HTTP/1.1" 200 OK
trading-bot-v91  | WARNING:webhook:⚠️ High latency detected: 2137ms for ETHUSDT.P
trading-bot-v91  | INFO:__main__:🔍 Created diagnostic trace: 04f9b537-0a2f-46b2-98cf-37739e647663
trading-bot-v91  | WARNING:__main__:⚠️ M5 Latency warning: 2161ms for ETHUSDT.P
trading-bot-v91  | ERROR:__main__:🚨 M5 CRITICAL latency: 2161ms for ETHUSDT.P
trading-bot-v91  | INFO:httpx:HTTP Request: POST https://discord.com/api/webhooks/1402990543935373312/J4lKYN25YPPmfU35FPscvggZiZV81LSgUgoRoDdwgE_5dbb5mHU-SvlxW7CxG7Kg7y4T?wait=true "HTTP/1.1 200 OK"
trading-bot-v91  | INFO:__main__:📡 Received signal for ETHUSDT.P - sell [Trace: 04f9b537-0a2f-46b2-98cf-37739e647663]
trading-bot-v91  | INFO:mode_manager:📉 Weak institutional flow (0.00) - reduced position size
trading-bot-v91  | INFO:mode_manager:📊 Trade parameters for emergency mode: {'leverage': 1, 'position_size_multiplier': 0.2, 'stop_loss_multiplier': 0.5, 'emergency_mode': True, 'risk_percent': 0.25}
trading-bot-v91  | ERROR:__main__:💥 Error handling signal: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | INFO:__main__:✅ Completed diagnostic trace: 04f9b537-0a2f-46b2-98cf-37739e647663
trading-bot-v91  | ERROR:webhook:Failed to process alert: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  |
trading-bot-v91  | During handling of the above exception, another exception occurred:
trading-bot-v91  |
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/webhook.py", line 512, in process_alert_async
trading-bot-v91  |     decision = await bot.handle_signal(alert_dict)
trading-bot-v91  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  |   File "/app/main.py", line 880, in handle_signal
trading-bot-v91  |     await self.discord.send_error_notification(f"Signal handling error: {e}")
trading-bot-v91  |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | TypeError: DiscordNotifier.send_error_notification() missing 1 required positional argument: 'error_message'
trading-bot-v91  | INFO:     172.21.0.5:36600 - "POST /webhook/tradingview HTTP/1.1" 200 OK
trading-bot-v91  | WARNING:webhook:⚠️ High latency detected: 5124ms for BNBUSDT.P
trading-bot-v91  | INFO:__main__:🔍 Created diagnostic trace: 13b437e8-9e9a-4d70-8846-0743dfdee9ec
trading-bot-v91  | WARNING:__main__:⚠️ M5 Latency warning: 5137ms for BNBUSDT.P
trading-bot-v91  | ERROR:__main__:🚨 M5 CRITICAL latency: 5137ms for BNBUSDT.P
trading-bot-v91  | INFO:httpx:HTTP Request: POST https://discord.com/api/webhooks/1402990543935373312/J4lKYN25YPPmfU35FPscvggZiZV81LSgUgoRoDdwgE_5dbb5mHU-SvlxW7CxG7Kg7y4T?wait=true "HTTP/1.1 200 OK"
trading-bot-v91  | INFO:__main__:📡 Received signal for BNBUSDT.P - sell [Trace: 13b437e8-9e9a-4d70-8846-0743dfdee9ec]
trading-bot-v91  | INFO:mode_manager:📉 Weak institutional flow (0.00) - reduced position size
trading-bot-v91  | INFO:mode_manager:📊 Trade parameters for emergency mode: {'leverage': 1, 'position_size_multiplier': 0.2, 'stop_loss_multiplier': 0.5, 'emergency_mode': True, 'risk_percent': 0.25}
trading-bot-v91  | ERROR:__main__:💥 Error handling signal: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | Traceback (most recent call last):
trading-bot-v91  |   File "/app/main.py", line 809, in handle_signal
trading-bot-v91  |     optimized_params = await self.decision_engine.optimize_parameters(
trading-bot-v91  |                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
trading-bot-v91  | AttributeError: 'DecisionEngine' object has no attribute 'optimize_parameters'
trading-bot-v91  | INFO:__main__:✅ Completed diagnostic trace: 13b437e8-9e9a-4d70-8846-0743dfdee9ec
